exam_type,exam_date,task_no,task_text,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,task_id,cluster_id,cluster_label
ZI,2012-06-20,4,"Zadatak 4. (8 bodova)

Za tip podatka Stog koji je realiziran jednostruko povezanom listom definirane su funkcije za inicijalizaciju
stoga, dodavanje elementa na stog te skidanje elementa sa stoga. Zadana su dva stoga stog1 i stog2, a
elementi stogova su podaci tipa Osoba koji sadrže informaciju o šifri osobe (cijeli broj) i visini (cijeli broj). Stog
stog1 sadrži podatke samo za muškarce, a stog2 samo za žene i na oba stoga su podaci sortirani po visini
tako da je najviša osoba na vrhu stoga. Prototipovi navedenih funkcija su:
void init_stog(Stog *stog);
int dodaj(Osoba element, Stog *stog);
int skini(Osoba *element, Stog *stog);
Funkcije dodaj i skini vraćaju 1 ako je operacija dodavanja ili skidanja uspjela, a 0 inače.
a)(1 bod) Napišite definicije odgovarajućih struktura (tipovi podataka Osoba, Stog i atom) za stog
realiziran jednostruko povezanom listom.
b)(7 bodova) Napišite rekurzivnu funkciju spoji koja će sa stoga stog2 skinuti sve podatke i staviti ih na
stog stog1, ali tako da ostane očuvan poredak po visini. Poredak osoba s istom visinom nije bitan.
Primjer:
stog1 stog2 stog1 (nakon spoji)
vrh stoga-> 345, 202 vrh stoga-> 348, 203 vrh stoga-> 348, 203
161, 200 234, 200 345, 202
654, 197 111, 189 234, 200
122, 182 981, 169 161, 200
234, 170 654, 197
111, 189
122, 182
234, 170
981, 169",,,,,,,,,,,ZI|2012-06-20|4,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
ZI,2012-06-20,1,"Zadatak 1. (6 bodova)

int dodaj(int element, atom **ulaz, atom **izlaz){
atom *novi;
if (novi = malloc (sizeof (atom))) {
novi->element = element;
novi->sljed = NULL;
if (*izlaz == NULL)
*izlaz = novi; // ako je red bio prazan
else
(*ulaz)->sljed = novi; // inace, stavi na kraj
*ulaz = novi; // zapamti zadnjeg
return 1;
}
return 0;
}",,,,,,,,,,,ZI|2012-06-20|1,9,Izvrtanje stoga odozgo nizom
ZI,2012-06-20,2,"Zadatak 2. (12 bodova)

a) (6 bodova)
cvor *upis (cvor *korijen, int broj) {
if (korijen == NULL) {
korijen = (cvor *) malloc (sizeof (cvor));
if (korijen) {
korijen->element = broj;
korijen->lijevo = korijen->desno = NULL;
}
else
return NULL;
}
else if (broj >= korijen->element)
korijen->lijevo = upis (korijen->lijevo, broj);
else
korijen->desno = upis (korijen->desno, broj);
return korijen;
}
b)(3 boda)
int zamijeni (cvor *korijen){
int el;
if(!korijen) return 0;
el = korijen->el;
korijen->el = zamijeni (korijen->lijevo)+zamijeni (korijen->desno);
return el+korijen->el;
}
c)(3 boda)
int main() {
int i;
cvor *korijen=NULL;
int polje [10]={2,5,7,8,11,1,4,2,3,7};
for (i=0; i<10;i++)
korijen = upis (korijen, polje[i]);
zamijeni(korijen);
return 0;
}
Zadatak 3. (2 + 2 boda)
92
75, 78, 74, 80, 11, 32, 92, 50, 84, 58.
a)
84
80
78 50 58
32
75 74
11
b)
10 5 9 6
9 8 9 8 7 8 7 8
7 6 5 7 6 5 6 5
8 5 7
6 5
7 6 7 6 5 6
5
5",,,,,,,,,,,ZI|2012-06-20|2,6,Zadaci za provjeru i sortiranje binarnih stabala.
ZI,2012-06-20,4,"Zadatak 4. (8 bodova)

a)(1bod)
typedef struct {
int sifra;
int visina;
} Osoba;
struct at {
Osoba element;
struct at *sljed;
};
typedef struct at atom;
typedef struct{
atom *vrh;
} Stog;
b) (7 bodova)
void spoji (Stog *s1, Stog *s2){
Osoba os1, os2, pom;
int imas1, imas2;
imas1=skini(&os1, s1);
imas2=skini(&os2, s2);
if (!imas1 && !imas2) return;
else if (imas1 && imas2){
if (os1.visina <os2.visina) {
dodaj (os1,s1);
pom=os2;
}
else{
dodaj (os2,s2);
pom=os1;
}
}
else if (imas1)
pom=os1;
else
pom=os2;
spoji (s1,s2);
dodaj (pom,s1);
}",,,,,,,,,,,ZI|2012-06-20|4,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
ZI,2011-06-13,1,"Zadatak 1. (8 bodova)

U dvostruko povezanoj listi nalaze se podaci o studentima opisani sljedećom strukturom:
struct student { struct at {
char imeprezime[80+1]; struct student element;
int godRod;
struct at *sljed;
};
struct at *preth;
};
typedef struct at atom;
Lista je sortirana silazno (od glave) po godini rođenja. Napišite funkciju koja će iz liste izbaciti sve
studente koji imaju zadani broj godina. Kao trenutačnu godinu uzmite 2011. Prototip funkcije je:
void izbaci(atom **glava, atom **rep, int brGodina);",,,,,,,,,,,ZI|2011-06-13|1,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
ZI,2011-06-13,2,"Zadatak 2. (8 bodova)

Binarnot sytpaebdleof s asdtrržui cctje lso b{r ojne elemente, a čvor je definiran sljedećom strukturom:
int vrijednost;
struct s *lijevo, *desno;
} cvor;
Listopad
Napišite funkciju koja briše sve listove zadanog stabla.
Z adatak 3. (6 bodova)
27, 49, 35, 19, 87, 53, 67, 29
Zadan je niz brojeva: .
O(n).
a ) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile od zadanog polja
brojeva algoritmom čija je složenost za najgori slučaj heapsorta
b) Za gomilu iz a) zadatka prikažite postupak uzlaznog . Prikažite svaki korak
sortiranja (nacrtajte stablo nakon svake zamjene dva elementa).",,,,,,,,,,,ZI|2011-06-13|2,6,Zadaci za provjeru i sortiranje binarnih stabala.
ZI,2011-06-13,4,"Zadatak 4. (3 boda)

radiNesto
9, 4, 2, 6, 12, 11, 5, 19, 7, 10
U pišite u prazan prostor s desne strane rezultat izvođenja funkcije nad binarnim
:
sionrtt irraandiimNe ssttaob(locmvo srt v*okroerniimje niz) u{ laznog niza brojeva: .
Rješenje
int t;
if (korijen == NULL) return 0;
if (!korijen->lijevo && !korijen->desno) return korijen->broj;
t = radiNesto(korijen->desno) + radiNesto(korijen->lijevo);
printf(""%d "",t);
return t;
}",,,,,,,,,,,ZI|2011-06-13|4,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
ZI,2011-06-13,5,"Zadatak 5. (4 boda)

Dopunite programski odsječak tako da funkcija f rekurzivno zbraja neparne elemente u
jedinnots trfu(kcov opro v*egzlaanvoaj )li{s ti te vraća dobiveni zbroj.
if(glava) {
if (___________________________________________________)
___________________________________________
else
___________________________________________
}
else{ return 0; }
}",,,,,,,,,,,ZI|2011-06-13|5,9,Izvrtanje stoga odozgo nizom
ZI,2011-06-13,6,"Zadatak 6. (3 boda)

• inorder 4,5,7,9,10,11,13,17,18,19
Bina•r no stab
p
lo
o
k
s
a
to
ra
rd
kt
e
e
r
riz
4
i
,
ra
7
n
,1
o
0
j
,
e
9
s
,
lj
5
e
,
d
1
e
8
ć
,
im
17 ,
p
1
o
3
d
,
a
1
c
9
im
,1
a
1
:
ispis :
ispis :
Potreb nroe jkeo: nstruirati
preorder
a) binarno stablo (nacrtati izgled)
b) na liniju napisati ispis stabla: ________________________________________________________
Izgled stabla:",,,,,,,,,,,ZI|2011-06-13|6,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
ZI,2008-07-03,1,"Zadatak 1. (8 bodova)

Neka je binarno sortirano stablo zadano strukturom:
struct cv {
int broj;
struct cv *lijevo;
struct cv *desno;
};
typedef struct cv cvor;
a) (4 boda) Napišite funkciju koja će izračunati sumu svih brojeva u onim čvorovima koji nisu listovi.
Napišite primjer poziva napisane funkcije.
b) (4 boda) Napišite funkciju koja će u binarno sortirano stablo ubaciti novi broj. Ako navedeni broj već
postoji u stablu, novi se čvor ne ubacuje. Napišite primjer poziva napisane funkcije.",,,,,,,,,,,ZI|2008-07-03|1,6,Zadaci za provjeru i sortiranje binarnih stabala.
ZI,2008-07-03,2,"Zadatak 2. (8 bodova)

Zadana je dvostruko povezana lista čija je glava glava, a rep rep. Napišite funkciju koja će iz zadane liste
sve čvorove koji sadrže parne brojeve prebaciti (bez stvaranja novih čvorova) u dvostruko povezanu listu
čija je glava par_glava, a rep par_rep, nakon čega početna lista, čija je glava glava, a rep rep,
treba sadržavati samo neparne brojeve.
Prototip funkcije je:
void podijeli (atom **glava, atom **rep, atom **par_glava, atom** par_rep);",,,,,,,,,,,ZI|2008-07-03|2,9,Izvrtanje stoga odozgo nizom
ZI,2008-07-03,3,"Zadatak 3. (7 bodova)

a) (4 boda) Napišite funkciju za dodavanje jednog elementa u gomilu realiziranu poljem tako da nakon
dodavanja polje i dalje bude gomila.
Funkcija ima prototip:
void dodaj(int element, int gomila[], int n);
gdje je element element koji se dodaje, gomila dosadašnje polje koje predstavlja gomilu i n
broj elemenata u polju.
Pretpostavite da je rezervirano dovoljno memorije za polje.
b) (3 boda) Zadan je niz brojeva: 5, 7, 2, 13, 6, 1, 8. Ilustrirajte (nacrtajte stablo nakon svake promjene)
stvaranje gomile od zadanog polja brojeva algoritmom čija je složenost za najgori slučaj O(n).
Ponovljeni završni ispit iz predmeta Algoritmi i strukture podataka",,,,,,,,,,,ZI|2008-07-03|3,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
